mdv,Still,Endangered,<10k
mdw,Still,Endangered,10k<1M
mdx,Emerging,Institutional,10k<1M
mdy,Emerging,Stable,10k<1M
mdz,Still,Stable,<10k
mea,Emerging,Stable,<10k
meb,Still,Stable,<10k
mec,Still,Endangered,NoUsers
med,Emerging,Stable,10k<1M
mee,Emerging,Stable,<10k
mef,Still,Stable,<10k
meh,Emerging,Stable,<10k
mei,Still,Stable,10k<1M
mej,Still,Stable,10k<1M
mek,Emerging,Stable,10k<1M
mel,Emerging,Stable,10k<1M
mem,Still,Endangered,NoUsers
men,Ascending,Institutional,1M<1B
meo,Emerging,Institutional,1M<1B
mep,Emerging,Endangered,NoUsers
meq,Emerging,Stable,10k<1M
mer,Ascending,Institutional,1M<1B
mes,Emerging,Stable,NoUsers
met,Emerging,Institutional,<10k
meu,Emerging,Stable,10k<1M
mev,Emerging,Stable,10k<1M
mew,Still,Stable,10k<1M
mey,Emerging,Institutional,1M<1B
mez,Emerging,Endangered,NoUsers
mfa,Emerging,Institutional,1M<1B
mfb,Emerging,Stable,10k<1M
mfc,Emerging,Stable,10k<1M
mfd,Emerging,Endangered,10k<1M
mfe,Ascending,Institutional,1M<1B
mff,Emerging,Endangered,<10k
mfg,Emerging,Stable,10k<1M
mfh,Emerging,Stable,10k<1M
mfi,Emerging,Stable,10k<1M
mfj,Emerging,Stable,10k<1M
mfk,Emerging,Stable,10k<1M
mfl,Still,Endangered,NoUsers
mfm,Emerging,Stable,NoUsers
mfn,Emerging,Stable,10k<1M
mfo,Emerging,Stable,10k<1M
mfp,Emerging,Institutional,1M<1B
mfq,Ascending,Stable,10k<1M
mfr,Still,Endangered,NoUsers
mfs,Emerging,Stable,10k<1M
mft,Still,Endangered,<10k
mfu,Still,Stable,10k<1M
mfv,Emerging,Stable,10k<1M
mfw,Still,Extinct,NoUsers
mfx,Still,Stable,10k<1M
mfy,Emerging,Endangered,10k<1M
mfz,Emerging,Stable,10k<1M
mgb,Emerging,Stable,10k<1M
mgc,Emerging,Stable,10k<1M
mgd,Emerging,Stable,10k<1M
mge,Emerging,Stable,10k<1M
mgf,Still,Endangered,<10k
mgg,Emerging,Stable,10k<1M
mgh,Ascending,Stable,1M<1B
mgi,Still,Stable,10k<1M
mgj,Emerging,Stable,NoUsers
mgk,Still,Endangered,<10k
mgl,Emerging,Stable,<10k
mgm,Emerging,Stable,10k<1M
mgn,Still,Endangered,<10k
mgo,Ascending,Stable,10k<1M
mgp,Emerging,Endangered,10k<1M
mgq,Emerging,Stable,10k<1M
mgr,Emerging,Stable,10k<1M
mgs,Emerging,Stable,10k<1M
mgt,Emerging,Endangered,<10k
mgu,Still,Stable,<10k
mgv,Emerging,Stable,10k<1M
mgw,Emerging,Stable,10k<1M
mgy,Emerging,Endangered,10k<1M
mgz,Emerging,Endangered,10k<1M
mha,Still,Endangered,<10k
mhb,Still,Endangered,<10k
mhc,Emerging,Endangered,<10k
mhd,Still,Endangered,<10k
mhe,Still,Endangered,<10k
mhf,Still,Endangered,NoUsers
mhg,Still,Extinct,NoUsers
mhi,Ascending,Stable,10k<1M
mhj,Still,Endangered,NoUsers
mhk,Emerging,Stable,10k<1M
mhl,Emerging,Endangered,<10k
mhm,Still,Stable,10k<1M
mhn,Still,Endangered,<10k
mho,Still,Stable,10k<1M
mhp,Emerging,Endangered,10k<1M
mhq,Still,Endangered,NoUsers
mhr,Ascending,Institutional,10k<1M
mhs,Still,Endangered,10k<1M
mht,Still,Extinct,NoUsers
mhu,Emerging,Stable,10k<1M
mhw,Emerging,Institutional,10k<1M
mhx,Emerging,Stable,10k<1M
mhy,Emerging,Endangered,10k<1M
mhz,Still,Endangered,<10k
mia,Emerging,Endangered,NoUsers
mib,Emerging,Stable,<10k
mic,Ascending,Endangered,<10k
mid,Emerging,Endangered,<10k
mie,Emerging,Stable,<10k
mif,Ascending,Stable,10k<1M
mig,Emerging,Endangered,<10k
mih,Emerging,Endangered,10k<1M
mii,Still,Endangered,<10k
mij,Emerging,Endangered,<10k
mik,Emerging,Endangered,<10k
mil,Emerging,Stable,<10k
mim,Emerging,Stable,10k<1M
min,Ascending,Stable,1M<1B
mio,Emerging,Stable,10k<1M
mip,Emerging,Endangered,10k<1M
miq,Ascending,Stable,10k<1M
mir,Emerging,Stable,10k<1M
mit,Emerging,Endangered,<10k
miu,Emerging,Endangered,<10k
miw,Emerging,Endangered,<10k
mix,Emerging,Stable,<10k
miy,Emerging,Stable,10k<1M
miz,Emerging,Endangered,<10k
mjb,Still,Stable,10k<1M
mjc,Emerging,Stable,<10k
mjd,Still,Endangered,NoUsers
mje,Emerging,Extinct,NoUsers
mjg,Still,Endangered,10k<1M
mjh,Emerging,Endangered,<10k
mji,Still,Stable,10k<1M
mjj,Still,Endangered,NoUsers
mjk,Still,Endangered,<10k
mjl,Emerging,Stable,10k<1M
mjm,Still,Stable,<10k
mjn,Still,Stable,<10k
mjo,Still,Stable,10k<1M
mjp,Still,Endangered,<10k
mjq,Still,Endangered,NoUsers
mjr,Still,Endangered,10k<1M
mjs,Still,Endangered,10k<1M
mjt,Emerging,Stable,10k<1M
mju,Still,Endangered,10k<1M
mjv,Emerging,Endangered,<10k
mjw,Emerging,Stable,10k<1M
mjx,Still,Stable,10k<1M
mjy,Still,Endangered,NoUsers
mjz,Emerging,Endangered,10k<1M
mka,Still,Endangered,NoUsers
mkb,Still,Endangered,10k<1M
mkc,Still,Endangered,<10k
mkd,Vital,Institutional,1M<1B
mke,Emerging,Stable,10k<1M
mkf,Emerging,Stable,10k<1M
mkg,Still,Endangered,<10k
mki,Emerging,Stable,10k<1M
mkj,Emerging,Stable,<10k
mkk,Emerging,Stable,10k<1M
mkl,Emerging,Stable,10k<1M
mkm,Still,Endangered,<10k
mkn,Emerging,Institutional,10k<1M
mko,Still,Endangered,<10k
mkp,Emerging,Stable,<10k
mkq,Still,Extinct,NoUsers
mkr,Still,Endangered,<10k
mks,Emerging,Stable,10k<1M
mkt,Still,Endangered,<10k
mku,Emerging,Stable,10k<1M
mkv,Still,Endangered,NoUsers
mkw,Emerging,Institutional,1M<1B
mkx,Still,Endangered,10k<1M
mky,Still,Endangered,10k<1M
mkz,Emerging,Stable,10k<1M
mla,Still,Endangered,<10k
mlb,Emerging,Endangered,<10k
mlc,Still,Stable,10k<1M
mle,Emerging,Endangered,<10k
mlf,Still,Stable,10k<1M
mlh,Emerging,Endangered,<10k
mli,Still,Endangered,<10k
mlj,Emerging,Endangered,<10k
mlk,Emerging,Stable,10k<1M
mll,Still,Stable,<10k
mlm,Still,Endangered,10k<1M
mln,Still,Stable,<10k
mlo,Still,Endangered,<10k
mlp,Emerging,Endangered,<10k
mlq,Emerging,Stable,1M<1B
mlr,Emerging,Stable,<10k
mls,Emerging,Stable,10k<1M
mlt,Vital,Institutional,10k<1M
mlu,Emerging,Stable,10k<1M
mlv,Still,Stable,<10k
mlw,Emerging,Stable,10k<1M
mlx,Still,Stable,<10k
mlz,Still,Stable,<10k
mma,Still,Endangered,<10k
mmb,Still,Endangered,<10k
mmc,Emerging,Stable,10k<1M
mmd,Still,Endangered,10k<1M
mme,Still,Stable,<10k
mmf,Still,Endangered,<10k
mmg,Emerging,Stable,<10k
mmh,Still,Stable,<10k
mmi,Still,Endangered,<10k
mmj,Still,Endangered,10k<1M
mmk,Still,Stable,10k<1M
mml,Still,Endangered,<10k
mmm,Still,Endangered,<10k
mmn,Emerging,Stable,<10k
mmo,Emerging,Endangered,<10k
mmp,Emerging,Endangered,<10k
mmq,Still,Endangered,<10k
mmr,Still,Stable,10k<1M
mmt,Still,Stable,<10k
mmu,Emerging,Endangered,<10k
mmv,Still,Endangered,NoUsers
mmw,Still,Endangered,<10k
mmx,Emerging,Endangered,<10k
mmy,Emerging,Stable,10k<1M
mmz,Still,Stable,10k<1M
mna,Emerging,Stable,<10k
mnb,Emerging,Endangered,10k<1M
mnc,Emerging,Endangered,NoUsers
mnd,Still,Endangered,NoUsers
mne,Emerging,Stable,10k<1M
mnf,Ascending,Stable,10k<1M
mng,Still,Stable,10k<1M
mnh,Emerging,Stable,10k<1M
mni,Ascending,Institutional,1M<1B
mnj,Emerging,Stable,<10k
mnk,Ascending,Institutional,1M<1B
mnl,Still,Endangered,<10k
mnm,Still,Stable,<10k
mnn,Still,Stable,10k<1M
mnp,Emerging,Stable,1M<1B
mnq,Still,Endangered,<10k
mnr,Emerging,Endangered,NoUsers
mns,Emerging,Endangered,<10k
mnu,Still,Endangered,NoUsers
mnv,Emerging,Stable,<10k
mnw,Ascending,Stable,10k<1M
mnx,Emerging,Endangered,10k<1M
mny,Emerging,Stable,10k<1M
mnz,Still,Endangered,10k<1M
moa,Emerging,Stable,10k<1M
moc,Emerging,Endangered,<10k
mod,Emerging,Extinct,NoUsers
moe,Emerging,Endangered,10k<1M
mog,Emerging,Endangered,10k<1M
moh,Ascending,Endangered,<10k
moi,Emerging,Endangered,10k<1M
moj,Still,Stable,10k<1M
mok,Still,Endangered,NoUsers
mom,Still,Endangered,NoUsers
moo,Still,Stable,<10k
mop,Emerging,Stable,10k<1M
moq,Still,Endangered,NoUsers
mor,Emerging,Stable,10k<1M
mos,Ascending,Institutional,1M<1B
mot,Emerging,Stable,<10k
mou,Emerging,Stable,<10k
mov,Still,Endangered,<10k
mow,Still,Endangered,<10k
mox,Emerging,Stable,<10k
moy,Emerging,Stable,10k<1M
moz,Emerging,Stable,10k<1M
mpa,Emerging,Stable,10k<1M
mpb,Still,Endangered,NoUsers
mpc,Still,Endangered,NoUsers
mpd,Emerging,Endangered,<10k
mpe,Emerging,Institutional,10k<1M
mpg,Emerging,Stable,10k<1M
mph,Emerging,Stable,<10k
mpi,Emerging,Endangered,10k<1M
mpj,Still,Stable,<10k
mpk,Emerging,Endangered,<10k
mpl,Still,Stable,<10k
mpm,Emerging,Endangered,<10k
mpn,Still,Endangered,NoUsers
mpo,Still,Endangered,<10k
mpp,Emerging,Stable,<10k
mpq,Still,Stable,<10k
mpr,Still,Stable,<10k
mps,Emerging,Stable,10k<1M
mpt,Emerging,Stable,<10k
mpu,Still,Endangered,NoUsers
mpv,Still,Endangered,NoUsers
mpw,Still,Endangered,NoUsers
mpx,Emerging,Institutional,10k<1M
mpy,Still,Extinct,NoUsers
mpz,Still,Endangered,<10k
mqa,Still,Endangered,<10k
mqb,Emerging,Stable,10k<1M
mqc,Still,Endangered,<10k
mqe,Still,Endangered,<10k
mqf,Still,Endangered,<10k
mqg,Still,Stable,10k<1M
mqh,Still,Stable,<10k
mqi,Still,Stable,<10k
mqj,Ascending,Stable,10k<1M
mqk,Still,Stable,<10k
mql,Emerging,Stable,10k<1M
mqm,Still,Endangered,<10k
mqn,Emerging,Endangered,10k<1M
mqo,Still,Endangered,<10k
mqp,Still,Endangered,<10k
mqq,Still,Endangered,<10k
mqr,Still,Endangered,NoUsers
mqs,Still,Endangered,10k<1M
mqt,Still,Stable,<10k
mqu,Still,Stable,10k<1M
mqv,Still,Endangered,NoUsers
mqw,Still,Endangered,<10k
mqx,Still,Endangered,10k<1M
mqy,Emerging,Stable,10k<1M
mqz,Still,Stable,<10k
mra,Still,Stable,<10k
mrb,Still,Stable,<10k
mrc,Still,Endangered,NoUsers
mrd,Emerging,Endangered,10k<1M
mre,Still,Extinct,NoUsers
mrf,Still,Endangered,<10k
mrg,Emerging,Stable,10k<1M
mrh,Emerging,Institutional,10k<1M
mri,Vital,Endangered,10k<1M
mrj,Ascending,Endangered,10k<1M
mrk,Still,Endangered,<10k
mrl,Still,Endangered,<10k
mrm,Still,Stable,<10k
mrn,Emerging,Stable,10k<1M
mro,Emerging,Stable,10k<1M
mrp,Still,Endangered,<10k
mrq,Emerging,Endangered,<10k
mrr,Emerging,Stable,10k<1M
mrs,Still,Endangered,NoUsers
mrt,Still,Stable,10k<1M
mru,Emerging,Endangered,<10k
mrv,Emerging,Endangered,<10k
mrw,Emerging,Endangered,10k<1M
mrx,Still,Endangered,NoUsers
mry,Emerging,Stable,10k<1M
mrz,Still,Endangered,<10k
msb,Emerging,Institutional,10k<1M
msc,Emerging,Endangered,10k<1M
msd,Still,Stable,<10k
mse,Emerging,Stable,10k<1M
msf,Still,Endangered,<10k
msg,Still,Endangered,<10k
msh,Still,Stable,10k<1M
msi,Emerging,Institutional,1M<1B
msj,Emerging,Stable,<10k
msk,Emerging,Stable,10k<1M
msl,Still,Endangered,<10k
msm,Emerging,Stable,10k<1M
msn,Emerging,Stable,<10k
mso,Still,Endangered,<10k
msp,Still,Extinct,NoUsers
msq,Still,Endangered,<10k
msr,Emerging,Stable,10k<1M
mss,Still,Endangered,<10k
msu,Still,Endangered,<10k
msv,Emerging,Endangered,<10k
msw,Still,Endangered,10k<1M
msx,Still,Endangered,<10k
msy,Emerging,Stable,10k<1M
msz,Still,Endangered,NoUsers
mta,Emerging,Stable,10k<1M
mtb,Still,Stable,10k<1M
mtc,Still,Stable,<10k
mtd,Still,Stable,10k<1M
mte,Still,Stable,<10k
mtf,Emerging,Endangered,<10k
mtg,Emerging,Stable,<10k
mth,Still,Endangered,<10k
mti,Emerging,Stable,<10k
mtj,Still,Endangered,<10k
mtk,Emerging,Endangered,<10k
mtl,Still,Endangered,10k<1M
mtm,Still,Extinct,NoUsers
mtn,Still,Endangered,NoUsers
mto,Emerging,Stable,<10k
mtp,Emerging,Stable,<10k
mtq,Emerging,Stable,1M<1B
mtr,Emerging,Stable,1M<1B
mts,Still,Stable,<10k
mtt,Emerging,Endangered,<10k
mtu,Still,Endangered,<10k
mtv,Still,Stable,<10k
mtw,Still,Stable,<10k
mtx,Still,Endangered,<10k
mty,Still,Stable,<10k
mua,Ascending,Stable,10k<1M
mub,Emerging,Stable,10k<1M
muc,Emerging,Endangered,<10k
mud,Emerging,Extinct,NoUsers
mue,Still,Endangered,<10k
mug,Emerging,Stable,10k<1M
muh,Emerging,Stable,10k<1M
mui,Emerging,Institutional,1M<1B
muj,Emerging,Extinct,NoUsers
muk,Emerging,Stable,<10k
mum,Still,Stable,<10k
muo,Emerging,Stable,10k<1M
mup,Emerging,Stable,1M<1B
muq,Still,Stable,10k<1M
mur,Emerging,Stable,10k<1M
mus,Ascending,Endangered,<10k
mut,Emerging,Stable,10k<1M
muu,Still,Endangered,NoUsers
muv,Emerging,Stable,10k<1M
mux,Emerging,Stable,10k<1M
muy,Emerging,Stable,10k<1M
muz,Emerging,Stable,<10k
mva,Emerging,Endangered,<10k
mvb,Emerging,Endangered,NoUsers
mvd,Still,Stable,10k<1M
mve,Emerging,Stable,10k<1M
mvf,Emerging,Stable,1M<1B
mvg,Emerging,Endangered,<10k
mvh,Emerging,Stable,<10k
mvi,Emerging,Endangered,NoUsers
mvk,Still,Stable,<10k
mvl,Still,Extinct,NoUsers
mvn,Emerging,Institutional,<10k
mvo,Still,Stable,10k<1M
mvp,Ascending,Endangered,10k<1M
mvq,Still,Endangered,NoUsers
mvr,Still,Endangered,<10k
mvs,Still,Endangered,NoUsers
mvt,Still,Endangered,<10k
mvu,Emerging,Stable,<10k
mvv,Emerging,Endangered,10k<1M
mvw,Emerging,Stable,10k<1M
mvx,Still,Endangered,<10k
mvy,Emerging,Stable,10k<1M
mvz,Still,Stable,10k<1M
mwa,Still,Endangered,<10k
mwb,Still,Endangered,<10k
mwc,Emerging,Stable,<10k
mwe,Emerging,Stable,10k<1M
mwf,Emerging,Stable,<10k
mwg,Still,Stable,<10k
mwh,Emerging,Stable,<10k
mwi,Still,Endangered,<10k
mwk,Emerging,Stable,10k<1M
mwl,Ascending,Institutional,10k<1M
mwm,Ascending,Institutional,10k<1M
mwn,Emerging,Stable,10k<1M
mwo,Still,Endangered,<10k
mwp,Emerging,Stable,<10k
mwq,Emerging,Stable,10k<1M
mws,Emerging,Stable,10k<1M
mwt,Still,Endangered,<10k
mwu,Still,Extinct,NoUsers
mwv,Emerging,Stable,10k<1M
mww,Ascending,Stable,1M<1B
mwz,Emerging,Endangered,<10k
mxa,Still,Stable,<10k
mxb,Emerging,Stable,<10k
mxc,Still,Stable,10k<1M
mxd,Still,Endangered,10k<1M
mxe,Still,Stable,<10k
mxf,Emerging,Endangered,<10k
mxg,Still,Stable,10k<1M
mxh,Emerging,Endangered,<10k
mxj,Emerging,Stable,<10k
mxk,Still,Endangered,<10k
mxl,Emerging,Stable,10k<1M
mxm,Emerging,Stable,<10k
mxn,Still,Endangered,<10k
mxo,Still,Endangered,<10k
mxp,Emerging,Stable,10k<1M
mxq,Emerging,Stable,<10k
mxr,Still,Endangered,<10k
mxs,Emerging,Stable,<10k
mxt,Emerging,Stable,10k<1M
mxu,Emerging,Stable,10k<1M
mxv,Emerging,Stable,10k<1M
mxw,Still,Stable,<10k
mxx,Emerging,Stable,10k<1M
mxy,Still,Endangered,<10k
mxz,Still,Endangered,<10k
mya,Vital,Institutional,1M<1B
myb,Emerging,Stable,10k<1M
myc,Still,Endangered,10k<1M
mye,Emerging,Stable,10k<1M
myf,Emerging,Stable,<10k
myg,Emerging,Endangered,<10k
myh,Emerging,Endangered,NoUsers
myj,Still,Endangered,<10k
myk,Ascending,Institutional,10k<1M
myl,Emerging,Stable,10k<1M
mym,Emerging,Institutional,10k<1M
myo,Still,Endangered,<10k
myp,Still,Endangered,<10k
myr,Still,Endangered,NoUsers
mys,Still,Endangered,NoUsers
myu,Emerging,Endangered,<10k
myv,Ascending,Stable,10k<1M
myw,Emerging,Stable,<10k
myx,Ascending,Institutional,1M<1B
myy,Emerging,Stable,<10k
myz,Still,Endangered,NoUsers
mza,Emerging,Stable,<10k
mzb,Emerging,Stable,10k<1M
mzc,Emerging,Stable,10k<1M
mzd,Emerging,Endangered,<10k
mze,Still,Stable,<10k
mzh,Emerging,Stable,10k<1M
mzi,Emerging,Stable,<10k
mzj,Emerging,Stable,10k<1M
mzk,Emerging,Stable,10k<1M
mzl,Emerging,Stable,10k<1M
mzm,Emerging,Stable,10k<1M
mzn,Ascending,Stable,1M<1B
mzo,Still,Endangered,<10k
mzp,Emerging,Endangered,<10k
mzq,Emerging,Endangered,10k<1M
mzr,Still,Stable,<10k
mzs,Emerging,Endangered,NoUsers
mzt,Still,Endangered,<10k
mzu,Still,Stable,<10k
mzv,Still,Stable,10k<1M
mzw,Emerging,Stable,10k<1M
mzx,Still,Endangered,NoUsers
mzy,Emerging,Stable,10k<1M
mzz,Emerging,Stable,<10k
naa,Still,Endangered,NoUsers
nab,Emerging,Stable,<10k
nac,Emerging,Stable,<10k
nae,Still,Extinct,NoUsers
naf,Emerging,Stable,10k<1M
nag,Emerging,Institutional,10k<1M
naj,Still,Stable,10k<1M
nak,Emerging,Stable,10k<1M
nal,Still,Endangered,<10k
nam,Emerging,Endangered,<10k
nan,Ascending,Institutional,1M<1B
nao,Emerging,Stable,<10k
nap,Ascending,Stable,1M<1B
naq,Ascending,Institutional,10k<1M
nar,Still,Endangered,10k<1M
nas,Emerging,Stable,10k<1M
nat,Emerging,Stable,10k<1M
nau,Ascending,Institutional,10k<1M
nav,Ascending,Endangered,10k<1M
naw,Emerging,Stable,10k<1M
nax,Still,Endangered,<10k
nay,Still,Endangered,NoUsers
naz,Emerging,Endangered,<10k
nba,Emerging,Stable,1M<1B
nbb,Still,Endangered,<10k
nbc,Emerging,Stable,10k<1M
nbd,Still,Endangered,<10k
nbe,Emerging,Stable,10k<1M
nbg,Still,Extinct,NoUsers
nbh,Still,Stable,10k<1M
nbi,Emerging,Stable,10k<1M
nbj,Emerging,Endangered,NoUsers
nbk,Still,Endangered,<10k
nbl,Ascending,Institutional,1M<1B
nbm,Still,Stable,10k<1M
nbn,Still,Endangered,<10k
nbo,Still,Endangered,10k<1M
nbp,Still,Stable,<10k
nbq,Still,Stable,<10k
nbr,Still,Stable,10k<1M
nbs,Still,Stable,<10k
nbt,Still,Endangered,<10k
nbu,Emerging,Institutional,10k<1M
nbv,Emerging,Endangered,10k<1M
nbw,Still,Stable,10k<1M
nby,Still,Endangered,<10k
nca,Emerging,Stable,<10k
ncb,Still,Stable,10k<1M
ncc,Still,Stable,<10k
ncd,Still,Endangered,10k<1M
nce,Emerging,Stable,<10k
ncf,Emerging,Stable,<10k
ncg,Emerging,Endangered,<10k
nch,Ascending,Stable,10k<1M
ncj,Emerging,Stable,10k<1M
nck,Still,Endangered,NoUsers
ncl,Emerging,Endangered,<10k
ncm,Still,Stable,<10k
ncn,Still,Endangered,<10k
nco,Emerging,Stable,10k<1M
ncq,Emerging,Stable,10k<1M
ncr,Emerging,Stable,10k<1M
ncs,Emerging,Stable,<10k
nct,Emerging,Stable,<10k
ncu,Emerging,Stable,10k<1M
ncx,Emerging,Endangered,10k<1M
ncz,Still,Endangered,NoUsers
nda,Still,Stable,<10k
ndb,Emerging,Stable,10k<1M
ndc,Ascending,Stable,1M<1B
ndd,Emerging,Stable,10k<1M
nde,Ascending,Institutional,1M<1B
ndg,Emerging,Endangered,10k<1M
ndh,Emerging,Stable,10k<1M
ndi,Emerging,Stable,10k<1M
ndj,Emerging,Endangered,10k<1M
ndk,Emerging,Stable,10k<1M
ndl,Still,Stable,<10k
ndm,Emerging,Stable,<10k
ndn,Still,Endangered,<10k
ndo,Ascending,Institutional,10k<1M
ndp,Emerging,Stable,10k<1M
ndq,Still,Stable,10k<1M
ndr,Emerging,Stable,10k<1M
nds,Ascending,Institutional,1M<1B
ndt,Still,Endangered,<10k
ndu,Emerging,Stable,<10k
ndv,Emerging,Stable,10k<1M
ndw,Still,Stable,10k<1M
ndx,Emerging,Endangered,10k<1M
ndy,Emerging,Stable,10k<1M
ndz,Emerging,Stable,10k<1M
nea,Still,Stable,<10k
neb,Emerging,Stable,10k<1M
nec,Still,Endangered,<10k
ned,Still,Stable,NoUsers
nee,Still,Endangered,<10k
nef,Emerging,Endangered,NoUsers
neg,Emerging,Endangered,NoUsers
neh,Still,Endangered,10k<1M
nej,Still,Stable,<10k
nek,Still,Endangered,<10k
nem,Still,Endangered,<10k
nen,Emerging,Stable,<10k
neo,Still,Stable,<10k
neq,Emerging,Stable,10k<1M
ner,Still,Endangered,<10k
nes,Still,Endangered,<10k
net,Still,Stable,<10k
nev,Still,Stable,<10k
new,Ascending,Institutional,10k<1M
nex,Still,Stable,<10k
ney,Emerging,Stable,<10k
nez,Emerging,Endangered,<10k
nfa,Emerging,Stable,<10k
nfd,Still,Stable,10k<1M
nfl,Still,Stable,10k<1M
nfr,Emerging,Stable,10k<1M
nfu,Emerging,Stable,10k<1M
nga,Emerging,Stable,1M<1B
ngb,Emerging,Stable,10k<1M
ngc,Emerging,Stable,10k<1M
ngd,Still,Stable,<10k
nge,Emerging,Stable,10k<1M
ngg,Still,Stable,10k<1M
ngh,Still,Endangered,NoUsers
ngi,Still,Endangered,10k<1M
ngj,Emerging,Stable,10k<1M
ngk,Still,Endangered,NoUsers
ngl,Ascending,Stable,1M<1B
ngm,Emerging,Endangered,NoUsers
ngn,Emerging,Stable,10k<1M
ngp,Emerging,Stable,10k<1M
ngq,Emerging,Stable,10k<1M
ngr,Still,Endangered,<10k
ngs,Emerging,Stable,10k<1M
ngt,Emerging,Stable,10k<1M
ngu,Ascending,Stable,10k<1M
ngv,Emerging,Extinct,NoUsers
ngw,Still,Endangered,10k<1M
ngx,Still,Endangered,<10k
ngy,Emerging,Endangered,<10k
ngz,Still,Stable,10k<1M
nha,Still,Endangered,NoUsers
nhb,Emerging,Stable,10k<1M
nhc,Emerging,Endangered,NoUsers
nhd,Emerging,Endangered,10k<1M
nhe,Ascending,Stable,10k<1M
nhf,Still,Endangered,NoUsers
nhg,Emerging,Endangered,<10k
nhh,Still,Stable,10k<1M
nhi,Emerging,Stable,10k<1M
nhk,Emerging,Endangered,<10k
nhm,Emerging,Stable,10k<1M
nhn,Ascending,Endangered,10k<1M
nho,Emerging,Stable,<10k
nhp,Emerging,Endangered,<10k
nhq,Emerging,Endangered,<10k
nhr,Emerging,Institutional,10k<1M
nht,Emerging,Endangered,<10k
nhu,Emerging,Stable,10k<1M
nhv,Emerging,Endangered,<10k
nhw,Emerging,Stable,10k<1M
nhx,Ascending,Stable,10k<1M
nhy,Emerging,Stable,<10k
nhz,Emerging,Endangered,<10k
nia,Ascending,Stable,10k<1M
nib,Still,Endangered,<10k
nid,Still,Endangered,NoUsers
nie,Emerging,Stable,<10k
nif,Emerging,Stable,<10k
nig,Still,Extinct,NoUsers
nih,Emerging,Stable,10k<1M
nii,Emerging,Stable,10k<1M
nij,Ascending,Institutional,10k<1M
nik,Still,Endangered,<10k
nil,Still,Extinct,NoUsers
nim,Emerging,Stable,10k<1M
nin,Emerging,Stable,10k<1M
nio,Emerging,Endangered,NoUsers
niq,Emerging,Stable,10k<1M
nir,Still,Endangered,<10k
nis,Still,Stable,<10k
nit,Still,Endangered,10k<1M
niu,Ascending,Institutional,<10k
niv,Emerging,Endangered,<10k
niw,Still,Endangered,<10k
nix,Emerging,Stable,10k<1M
niy,Emerging,Stable,10k<1M
niz,Still,Stable,<10k
nja,Emerging,Stable,10k<1M
njb,Emerging,Stable,10k<1M
njd,Emerging,Endangered,<10k
njh,Emerging,Institutional,10k<1M
nji,Still,Extinct,NoUsers
njj,Emerging,Stable,<10k
njl,Still,Endangered,<10k
njm,Emerging,Institutional,10k<1M
njn,Emerging,Institutional,10k<1M
njo,Emerging,Stable,10k<1M
njr,Still,Endangered,NoUsers
njs,Still,Endangered,<10k
njt,Emerging,Endangered,NoUsers
nju,Still,Endangered,NoUsers
njx,Still,Stable,10k<1M
njy,Emerging,Stable,<10k
njz,Emerging,Stable,10k<1M
nka,Emerging,Stable,10k<1M
nkb,Still,Stable,10k<1M
nkc,Emerging,Endangered,<10k
nkd,Still,Stable,<10k
nke,Still,Stable,<10k
nkf,Still,Stable,10k<1M
nkg,Still,Endangered,<10k
nkh,Still,Stable,10k<1M
nki,Emerging,Stable,10k<1M
nkj,Still,Endangered,<10k
nkk,Still,Stable,<10k
nkm,Still,Stable,<10k
nkn,Still,Stable,10k<1M
nko,Emerging,Stable,10k<1M
nkp,Still,Extinct,NoUsers
nkq,Still,Stable,<10k
nkr,Still,Stable,<10k
nks,Still,Stable,<10k
nkt,Emerging,Stable,10k<1M
nku,Emerging,Stable,10k<1M
nkv,Still,Stable,10k<1M
nkw,Still,Stable,10k<1M
nkx,Emerging,Stable,<10k
nkz,Still,Stable,<10k
nla,Ascending,Stable,10k<1M
nlc,Emerging,Stable,10k<1M
nld,Thriving,Institutional,1M<1B
nle,Emerging,Stable,10k<1M
nlg,Emerging,Stable,10k<1M
nli,Still,Endangered,<10k
nlj,Emerging,Stable,10k<1M
nlk,Emerging,Stable,10k<1M
nll,Still,Endangered,<10k
nlm,Still,Endangered,<10k
nlo,Still,Stable,<10k
nlq,Still,Stable,<10k
nlu,Still,Endangered,<10k
nlv,Ascending,Stable,10k<1M
nlw,Still,Extinct,NoUsers
nlx,Emerging,Endangered,10k<1M
nly,Still,Endangered,NoUsers
nlz,Still,Stable,<10k
nma,Emerging,Institutional,10k<1M
nmb,Still,Stable,<10k
nmc,Emerging,Stable,10k<1M
nmd,Still,Endangered,<10k
nme,Still,Stable,10k<1M
nmf,Emerging,Stable,10k<1M
nmg,Ascending,Stable,10k<1M
nmh,Emerging,Stable,<10k
nmi,Still,Endangered,NoUsers
nmj,Still,Stable,10k<1M
nmk,Still,Stable,<10k
nml,Emerging,Stable,10k<1M
nmm,Still,Endangered,10k<1M
nmn,Still,Endangered,<10k
nmo,Emerging,Stable,<10k
nmp,Still,Extinct,NoUsers
nmq,Emerging,Stable,10k<1M
nmr,Emerging,Endangered,NoUsers
nms,Still,Endangered,<10k
nmt,Still,Stable,<10k
nmu,Still,Endangered,NoUsers
nmv,Still,Extinct,NoUsers
nmw,Emerging,Stable,<10k
nmx,Emerging,Stable,<10k
